AdditionalExp,AgentStatus,AgExemptYN,AnnualLeaseAmt,APXBuildingSqFt,ApxWarehouseSqFt,AssociationFee,AVMYN,Baths,Bedrooms,BlogYN,CAMSf,CeilingHeight,City,Construction,Cooling,County,DateNewListing,DeedRestrictions,Directions,DisplayAddressListing,DisplayFlagAddress,Dockage,DualCommisson,ElectricVoltage,ElementarySchool,ElevatorYN,ExclusiveAgency,ExistingMtg,ExteriorMiscellaneous,Extras,Floor,ForeclosedYN,FrontageRoad,GrossIncome,Heating,HighSchool,HOAYN,IDX,IDXYN,LeaseOption,LeaseRate,LeaseTerm,LeaseTerms,LeaseType,LeaseYN,ListAgentAgentID,ListDate,ListingAgentID,ListingBoardID,ListingFirmID,ListingID,ListingOfficeID,ListingStatus,ListOfficeOfficeID,ListPrice,Location,LotSizeArea,LotSizeDim1,LotSizeDim2,LotSizeDim4,LotSizeDimensions,MiddleSchool,ModificationTimeStamp,NaturalGasYN,NetIncome,NonRep,NonRepCommType,Offerings,OfficeIDX,OfficeSqFt,OfficeStatus,OpenHouseAgentID,OpenHouseBoardID,OpenHouseEndDate,OpenHouseEndTime,OpenHouseEndTimeAMPM,OpenHouseFirmID,OpenHouseOfficeID,OpenHouseRemarks,OpenHouseStartDate,OpenHouseStartTimeAMPM,OpenHouseTime,OpenHouseType,OpenHouseYN,OperatingExpenses,OriginalListingFirm,OverheadDoors,ParcelNumber,Parking,PendingAgentAgentID,PendingOfficeOfficeID,PhotoCount,PhotoModificationTimestamp,Photos,PostalCode,PropertyFormat,PropertySubtype,PropertyType,PropertyTypeFeatures,PublicRemarks,Restrooms,Roof,SaleIncludes,SaleYN,Sewer,ShortSaleYN,Show,ShowNoShow,SprinklerYN,StateOrProvince,StatusChangeDate,Stories,StreetDirPrefix,StreetName,StreetNumber,Subdivision,TaxAmount,TaxRange,TaxSectionCode,TaxTownship,TermsNewFinancing,TotalLivingSF,TotalUnits,TransBrokerCommType,Units,Utilities,VirtualTourURL,VirtualTourYN,VOWYN,Water,Waterfront,YearBuilt,Zoning
,"- Active",No,,1038,,,Yes,2,0,No,,"7-10 Ft.",Ocala,Frame,"Central Electric",Marion,2014-03-20,,"From Ocala South on St Rd 35 (Baseline Rd) T/L on SE 83 St to Property On Right Just After Daycare.",Yes,Yes,,No,,,No,Right,,,,,No,Private,,"Central Electric",,,Yes,Yes,,,,"Other-See remarks",,No,27154210271510849,2014-03-20,271510849,2715,421,404944,0,Active,27154210,179000,"Paved Street",1.31,275,,,200,,2014-04-11T13:39:39,,,3,%,"Title Insurance",Yes,,"- Active",,,,,,,,,,,,,,,"HOMERUN REALTY, LLC-0",,37513-001-01,"6-15 Spaces,Paved",,,4,2014-03-20T18:12:16,Attached,34472,,Office,Commercial,O-Building,-,2,Shingle,"Building(s) and Land",Yes,City,No,Appointment,"Call Listing Agt",No,Florida,2014-04-11,One,SE,"83 ST",6005,"Comm Nonsub",TBD,23E,18,16,Cash,1038,,%,1,"Other-See Remarks",,,Yes,City,,1994,"PUD Planned Unit Development"
,"- Active",,,4940,,,Yes,0,0,No,,"7-10 Ft.",Ocala,Frame,"Central Electric",Marion,2014-03-15,,"From Ocala South on St Rd 35 (Baseline Road). T/L on SE 83rd to Daycare on Right",Yes,Yes,,No,,,No,Right,,,"Microwave,Refrigerator",,No,,51836,"Central Electric",,,Yes,Yes,,,,"1-3 Years,Other-See remarks",,No,27154210271510849,2014-03-15,271510849,2715,421,404701,0,Active,27154210,459000,"Paved Street",2.03,300,,,275,,2014-04-07T13:03:10,,42056,3,%,"Title Insurance",Yes,,"- Active",,,,,,,,,,,,,,9780,"HOMERUN REALTY, LLC-0",,37513-001-01,Paved,,,8,2014-03-17T17:42:14,Attached,34472,,"Income Producing",Commercial,"I-Other See Remarks","Owner has their own water and sewer now, but when sold will need to be connected to Belleview water and Sewer.  Income property, Fully Leased Daycare, Great Location. Please view paper clip, survey attached Day Care Lot 14.",4,Shingle,"Building(s) and Land",Yes,City,No,"Call Listing Agent","Call Listing Agt",,Florida,2014-04-07,One,SE,"83 ST",5896,"Comm Nonsub",2000,23E,18,16,Cash,4940,,%,1,"Other-See Remarks",,,Yes,City,,1984,"PUD Planned Unit Development"
0,"- Active",,,,10000,,Yes,1,0,No,.95,"15-20 Ft.",Ocala,Prefabricated,None,Marion,2014-03-25,,"From Ocala head South On St Rd 35 (Baseline Road), T/L on SE 83rd Street through guard house",Yes,Yes,"Dock Height",No,,,No,Right,,Fenced,,Concrete,No,,,None,,,Yes,Yes,,3,,"1-3 Years",Net,Yes,27154210271510849,2014-03-11,271510849,2715,421,405190,0,Active,27154210,3,"Paved Street,County Zoning",63,,,,,,2014-03-27T12:35:28,,,3,%,"Title Insurance",Yes,,"- Active",,,,,,,,,,,,,,,"HOMERUN REALTY, LLC-0","12 Ft. or More",37513-001-00,"16+ Spaces",,,5,2014-03-26T01:18:14,Attached,34472,,Industrial/Warehouse,Commercial,I-Warehouse,"This is part of a large parcel that can be divided upon executed lease.   650,000 sq ft total to lease.   Will divide.  Will sell complete building with property.",5,Metal,"Building(s) and Land",No,Private,No,"Appointment,Call Listing Agent","Call Listing Agt",Yes,Florida,2014-03-27,One,SE,"83 ST",6045,"Comm Nonsub",211169,23E,18,16,"Cash,Lease Option,Lease Purchase",663521,,%,1,"Underground Electric",,,Yes,"Private Water",,1987,"B-5 Heavy Business"
,"- Active",,,,,,Yes,1,2,Yes,,"7-10 Ft.",Ocala,"Concrete Block","Central Electric",Marion,2013-02-28,,"E on Maricamp Rd to property on R just past SE 36 Ave.",Yes,Yes,,Yes,,,,Right,,"Fenced,Landscaped","Dishwasher,Garbage Disposal,Microwave,Private Restrooms,Range,Refrigerator,Security Alarm System","Vinyl,W/W Carpet",No,County,,"Central Electric,Heat Pump",,,Yes,Yes,,0,,"Owner Occupied-Will Vacat",,No,2715280271511699,2013-02-28,271511699,2715,28,387012,0,Active,2715280,162500,"Highway Frontage,County Zoning",.51,150,,,150,,2014-03-03T15:06:32,,,3,%,,Yes,,"- Active",,,,,,,,,,,,,,,"RE/MAX ALLSTARS REALTY-0",,31349-000-00,"Other-See Remarks",,,14,2013-02-28T14:07:53,"To Follow",34480,,Office,Commercial,"O-Building,O-Medical Office,O-Personal Services,Rt-Day Care/Nursing,OT-Other See Remarks","Commercial Potential. 150"" frontage on Maricamp Rd with high traffic count & great visibility! With Residential Office zoning this is the ideal location for a medical office, landscaper, child/adult daycare facility, attorney, architect, engineer, accountant, tailor, or travel agency to name a few. Over 1500 sf under roof w/new A/C, new septic & new galvanized metal roof. 2 workshops w/electric + fenced. Currently residence but best use is commercial.  Many possiblities call for zoning info.",1,Metal,"Building(s) and Land",Yes,Septic,No,"Call Listing Agent","Call Listing Agt",,Florida,2013-08-27,One,SE,"MARICAMP RD",4620,"Comm Nonsub",770.12,22E,35,15,,1587,,%,1,"Underground Electric",,,Yes,Well,,1958,"R-O Residential Office"
,"- Active",No,,,,,Yes,3,7,No,,"7-10 Ft.",Ocala,"Frame w/ Vinyl","Other-See Remarks",Marion,2013-10-04,,"Just off the corner of Lake Weir Ave & SE 17th St. beside the Walgreens - From 17th Street, turn left on SE Magnolia Ext (Lake Weir Ave), R on SE 16 Pl., R on SE 9th Ave. to property on L.",No,No,,No,,,,Right,,Landscaped,,,,City,,"Other-See Remarks",,,Yes,Yes,,,,"Month to Month,Other-See remarks",,No,2715280271511699,2013-10-04,271511699,2715,28,397344,0,Active,2715280,230000,"Paved Street,In City Limits",1.17,560,irr,,395,,2013-12-18T21:08:47,,,3,%,"Title Insurance",Yes,,"- Active",,,,,,,,,,,,,,,"RE/MAX ALLSTARS REALTY-0",,29327-000-00,Paved,,,7,2013-12-18T21:08:47,Attached,34471,,"Residential Income",Commercial,"B-Other See Remarks,IP-Income Producing,OT-Other See Remarks","Development opportunity/or Rental property. City limits.  B1 Zoning, 1.17 acres across from the Walgreens on Lake Weir Ave. Currently income producing property with 3 homes situated on 3 separate parcels just off SE 17th Street.  3 homes are tenant occupied (currently month to month basis). Perfect for small commercial project.  A great location within walking distance to Publix  plaza, Walgreens, medical office.  Possible uses: Retail, professional offices, salon, vet office, restaurant, or dup",0,Shingle,"Building(s) and Land",Yes,City,No,"Appointment,Call Listing Agent","Call Listing Agt",,Florida,2013-12-18,One,SE,"9 AVE",1617,"Alvarz Gr",tbd,22E,20,15,"Cash,Conventional",4212,,%,3,"Above Ground Electric",,,Yes,City,,1948,"B-1 Neighborhood Business"
,"- Active",,,1368,,,No,1,3,No,,"7-10 Ft.",Citra,"Frame,Cement Board","Ceiling Fan",Marion,2013-12-02,,"HWY 301 N TO CITRA, L CR 318  1 BLOCK TO PROPERTY ON R.",Yes,Yes,,No,,"Sparr Elementary School",No,Right,,"Landscaped,Wheelchair Access",,Hardwood/Parquet,,"US Highway",,None,"North Marion High School",,Yes,Yes,,,,None,,No,2715280271511699,2013-12-02,271511699,2715,28,399951,0,Active,2715280,84000,"Paved Street,Highway Frontage",.9,198,,,198,"North Marion Middle School",2013-12-02T13:33:45,,,3,%,,Yes,,"- Active",,,,,,,,,,,,,,,"RE/MAX ALLSTARS REALTY-0",,03531-000-00,Unpaved,,,3,2013-12-02T13:33:13,Attached,32113,,Other,Commercial,"OT-Other See Remarks","B5 ZONIG.  TERRIFIC LOCATION WITH HIGH VISIBILITY 198' FRONTAGE ON HWY 318 IN CITRA! SITUATED ON JUST SHY OF AN ACRE WITH B-5 ZONING, THIS 3/1 HOME IS THE PERFECT RESTORATION PROJECT, ALLOWING YOU TO CREATE YOUR OWN BUSINESS LOCATION OR PERSONAL RESIDENCE. HOME HAS HARDWOOD FLOORS, NEW DOORS AND NEW WINDOWS + NEWER FRONT PORCH AND NEWER DECK ON THE BACK. THE UPSTAIRS IS A LARGE OPEN LOFT W/LOTS OF POSSIBILITIES. FANTASTIC LOCATION FOR A THRIFT STORE, VET, LANDSCAPER, ANTIQUES, OFFICE AND MORE!",0,Metal,"Building(s) and Land",Yes,Septic,No,"Call List Office,Call Listing Agent,Vacant","Call List Office",No,Florida,2012-12-11,Two,E,"HWY 318",2041,"Steels Add",1015,22E,28,12,"Cash,Conventional,Owner",2428,,%,1,"Above Ground Electric",,,Yes,Well,,1923,"B-5 Heavy Business"
,"- Active",,,3796,,,Yes,0,0,No,,"21-25 Ft.,Other-See Remarks",Belleview,"Prefabricated,Other-See Remarks",None,Marion,2013-08-20,,"TAKE 301/441 S, L SE 110 ST (HWY 25) TO PROPERTY ON R.",No,No,None,No,,,,Right,,None,"Private Restrooms,Other-See Remarks",Concrete,,"US Highway",,None,,,Yes,Yes,,,,None,,No,2715280271511699,2013-08-19,271511699,2715,28,395108,0,Active,2715280,129900,"Paved Street,Highway Frontage",.7,134,,,227,,2014-02-25T14:08:53,,,3,%,"Title Insurance",Yes,,"- Active",,,,,,,,,,,,,,,"RE/MAX ALLSTARS REALTY-0","1-3 Doors",39385-041-01,"Other-See Remarks",,,3,2013-08-20T16:41:56,Attached,34420,,Industrial/Warehouse,Commercial,"I-Warehouse,I-Manufacturing,I-Auto/Marine Services,Rt-Service/Gas Station,OT-Other See Remarks","B5 Zoning C 25 HWY Frontage. great location in Belleview offers high visibility and high traffic count for your business! A large galvanized metal warehouse/workshop previously a cabinet shop.  Includes all tools and contents excluding the car & boats. The building also features: 1 restroom, exhaust fans on both sides of building, overhead door with electric lift, & spray booth. Perfect for landscaper, sign shop, auto/boat repair, machine shop, welding shop, etc.",1,Metal,"Building(s) and Land,Furniture/Fixtures",Yes,Septic,No,"Call List Office,Call Listing Agent,Other-See Remarks",Vacant,,Florida,2013-12-16,One,SE,"HWY 25",9720,"Comm Nonsub",1464,23E,34,16,Cash,5044,,%,1,"Above Ground Electric",,,Yes,Well,,1983,"B-5 Heavy Business"
,"- Active",,,2400,,,No,0,0,No,,"7-10 Ft.",Ocala,"Concrete Blk w/ Stucco,Concrete Block","Central Electric",Marion,2013-07-18,,"484 W TO BUILDING ON THE R - JUST PAST MCDONALDS just west of I75.",Yes,Yes,,No,,,No,Right,,"Landscaped,Security Lighting","Private Restrooms,Security Alarm System,Storage Area","Tile,Vinyl,W/W Carpet",,State,,"Central Electric",,,Yes,Yes,,,,None,,No,2715280271511699,2013-07-17,271511699,2715,28,393400,0,Active,2715280,395000,"Paved Street,Highway Frontage",2.03,313,,,282,,2013-10-03T21:02:52,No,,3,%,"Title Insurance",Yes,,"- Active",,,,,,,,,,,,,,,"RE/MAX ALLSTARS REALTY-0",,41200-081-01,"6-15 Spaces,Paved",,,20,2013-07-18T17:40:42,Attached,34473,,Office,Commercial,"O-Building,Rt-Retail Store,Rt-Day Care/Nursing,A-Agribusiness,A-Animal Care Services","218' HWY Frontage at I 75, Commercial Zoning just off of I75 on HWY 484.  2,400 SQ FT office building  easy access & high visibility for your business! Centrally located to Orlando, Tampa, the villages and Gainesville. Formerly RE/MAX office. With 3 sep entrances and exits, Ample parking spaces, poss uses: day care, retail, office, vet clinic, nursery, landscaper, personal services, school etc.  Several offices, reception area,  conference room, 2 restrooms, 2 break areas,  could be 2 rental un",2,Shingle,"Building(s) and Land",Yes,Septic,No,"Call List Office,Call Listing Agent,Other-See Remarks","Call Listing Agt",,Florida,2013-10-03,One,SW,"HWY 484",2425,"Comm Nonsub",4609,21E,12,17,"Cash,Conventional,Owner",2840,,%,1,"Other-See Remarks",,,Yes,Well,,1987,"B-2 Community Business"
,"- Active",,,,,,No,2,4,No,,"7-10 Ft.",Ocala,"Concrete Block","Ceiling Fan,Central Electric",Marion,2014-01-07,,"HWY 40 E, L 48 TERR (BY BOB EVANS), L NE 24 PL TO PROPERTY",Yes,Yes,,No,,,,Right,,"Fenced,Landscaped,Security Lighting,Other-See Remarks","Dishwasher,Range,Refrigerator,Security Alarm System,Washer","Hardwood/Parquet,Tile,Vinyl",,,,"Central Electric,Heat Pump",,,Yes,Yes,,,,None,,No,2715280271511699,2014-01-07,271511699,2715,28,401391,0,Active,2715280,480000,"Paved Street,County Zoning",15.46,,,,,,2014-01-07T19:03:25,,,3,%,,Yes,,"- Active",,,,,,,,,,,,,,,"RE/MAX ALLSTARS REALTY-0",,24199-000-00,Paved,,,11,2014-01-07T18:58:53,Attached,34470,,Other,Commercial,"OT-Other See Remarks","Commercial/Multi Family Development Potential! 64 units allowed: 15.46  acres, located in the Silver Springs Comm redevelopment area plan. site includes 4/3 pool home just off Hwy 40 near Silver Springs Attraction. With over 2,700 sq feet,  2 large fam rms; harwood and tile floors, brick wood burning FP lg formal Ding room; updated baths; charming kitchen; new roof; new gate; new heat pump; covered patio; gorgeous inground pool. Perfect site for assisted living facility or multi family develpmen",0,Shingle,"Building(s) and Land",Yes,"Septic,Other-See Remarks",No,"Call List Office,Call Listing Agent","Call List Office",,Florida,2013-07-18,One,NE,"48 CT",0,"Acrg Nonsub",TBD,22E,01,15,,3751,,%,1,"Above Ground Electric",,,Yes,"Well,Other-See Remarks",,,"R-3 Mulitple Family Dwelling"
,"- Active",No,,,,,No,4,4,No,,"11-14 Ft.",Ocala,"Concrete Blk w/ Stucco","Ceiling Fan,Central Electric",Marion,2014-01-31,,"484 W, L MO BLVD, R MO MANOR, L SW 33 AVE RD, R SW 157 LOOP TO DUPLEX ON R.",Yes,Yes,,No,,"Sunrise Elementary School",,Right,,Landscaped,"Dishwasher,Dryer,Range,Refrigerator,Washer","Tile,W/W Carpet",No,,,"Central Electric,Heat Pump","Dunnellon High School",,Yes,Yes,,0,,"Varied Terms",,No,2715280271511699,2014-01-31,271511699,2715,28,402630,0,Active,2715280,79900,"Paved Street",.25,125,,,100,"Horizon Academy/Mar Oaks",2014-02-07T21:09:43,,,3,%,"Termite Bond,Other-See Remarks",Yes,,"- Active",,,,,,,,,,,,,,,"RE/MAX ALLSTARS REALTY-0",,8005-0851-02,"2-5 Spaces,Paved",,,3,2014-01-31T19:28:01,Attached,34473,,"Residential Income",Commercial,"R-Duplex/Triplex/Quad,IP-Income Producing","FULLY LEASED DUPLEX.  TERRIFIC INCOME PRODUCING OPPORTUNITY IS WAITING FOR YOU! THIS WELL MAINTAINED DUPLEX HAS 2 UNITS EACH WITH A 2/2 SET-UP AND ALL APPLIANCES INCLUDED. CATHEDRAL CEILINGS, PLANT SHELVES & A SPACIOUS PATIO.  THIS BUILDING IS RARLEY VACANT.  RENTED ROOF 2008, A/C 2005. HAS TERMITE BOND TRANSFERABLE.",0,Shingle,"Building(s) and Land,Leases",Yes,Septic,No,"Appointment,Call List Office","Call List Office",,Florida,2014-02-07,One,SW,"157 LP",3556,"Marion Oaks South",1517,21E,23,17,"Cash,Conventional",1736,,%,2,"Above Ground Electric,TV Cable Available",,,Yes,County,,1990,"R-3 Mulitple Family Dwelling"
,"- Active",No,,,1019,,No,2,0,No,,"7-10 Ft.",OCALA,"Concrete Blk w/ Stucco","Central Electric",Marion,2013-09-13,,"FROM OCALA SE ON MARICAMP RD JUST PAST LAKE WEIR HIGH ON LEFT.",Yes,Yes,None,No,220,,No,Right,,Fenced,"Private Restrooms,Public Restrooms","Hardwood/Parquet,Tile",,County,,"Central Electric",,,Yes,Yes,,,,"1-3 Years",,No,271507940271512805,2013-09-09,271512805,2715,0794,396241,0,Active,271507940,399000,"Paved Street,Highway Frontage,County Zoning",1.3,200,110,200,110,,2013-12-13T17:37:09,No,,4,%,,Yes,3000,"- Active",,,,,,,,,,,,,,,"OCALA DEVELOPMENT CORP OF MARION-0","11-12 Ft.",3761-002-000,Paved,,,1,2013-09-13T13:12:34,Attached,34472,,Industrial/Warehouse,Commercial,"I-Warehouse,I-Other See Remarks","GARAGE/WAREHOUSE WITH OFFICE ON HWY FRONTAGE WITH ADDITIONAL FENCED OFFICE BUILDING AND VACANT LOT IN BACK.",2,Metal,"Building(s) and Land,Leases",Yes,Septic,No,"Call Listing Agent","Call Listing Agt",No,Florida,2013-09-13,One,SE,"MARICAMP RD",10557,"Comm Nonsub",2139,23E,26,16,"Cash,Conventional",4019,,%,4,"Above Ground Electric",,,No,"Private Water",,1971,"B-4 Regional Business"
,"- Active",No,,8000,,,No,5,7,No,,"7-10 Ft.",BUSHNELL,"Mobile Manufactured","Central Electric",Sumter,2014-03-25,,"US301 TO BUSHNELL FL TO RIGHT ON CR476 TO LEFT TO PROPERTY.",Yes,Yes,,No,,,,Right,,"Fenced,Landscaped,Security Lighting,Wheelchair Access",,,No,County,,"Central Electric",,,Yes,Yes,,,,None,,No,271507940271512805,2014-03-24,271512805,2715,0794,405115,0,Active,271507940,395000,"Paved Street,Private Street,Highway Frontage,County Zoning",2.57,,,,,,2014-03-25T19:30:26,,,3,%,,Yes,,"- Active",,,,,,,,,,,,,,,"OCALA DEVELOPMENT CORP OF MARION-0",,"Too long, see office",Assigned,,,1,2014-03-25T13:30:52,Attached,33513,,"Income Producing",Commercial,"R-RV Park,R-Mobile Home Park,B-Other See Remarks,IP-Income Producing,OT-Other See Remarks","GREAT BUSINESS OPPORTUNITY!!!  MOBILEHOME PARK WITH THREE MOBILES, ONE SINGLE FAMILY RESIDENCE, AND SEVEN METERED LOTS.",0,,"Building(s) and Land,Leases",Yes,Private,No,"Call Listing Agent","Call Listing Agt",,Florida,2014-03-25,One,SW,"19 DR",6796,"Out Of County",1775.16,22E,17,21,"Cash,Conventional",9172,,%,5,"Above Ground Electric,Underground Electric",,,No,"Private Water",,2001,"P-MH Mobile Home Park"
,"- Active",,,,,,Yes,2,3,No,,"7-10 Ft.",Bushnell,"Frame w/ Vinyl","Central Electric",Sumter,2013-07-22,,"FROM OCALA ON I75 SO. TO BUSHNELL EXIT, GO E. ON CR 48 TO SO. ON 475/301 AND E. ON CENTRAL AVE NO. ON BEVILLE ST, PROPERTY ON LEFT YELLOW BLDG. DOWN ON LEFT  NO SIGN",No,No,,No,,,,Right,,"Landscaped,Wheelchair Access","Private Restrooms,Range,Refrigerator,Smoke Alarm System,Washer",Hardwood/Parquet,No,City,,"Central Electric,Heat Pump",,,Yes,Yes,,,,None,,No,271511230260562591,2013-07-22,260562591,2715,1123,393569,0,Active,271511230,325000,"Paved Street,In City Limits",.24,193,,,101,,2013-07-25T18:23:18,,,3,%,"Title Insurance",Yes,,"- Active",,,,,,,,,,,,,,,"MID-FLA REALTY INVESTORS LLC-0",,N16A288,"2-5 Spaces",,,2,2013-07-25T18:23:18,"To Follow",33513,,Office,Commercial,"O-Building,O-Medical Office,O-Personal Services","LOCAL CHIROPRACTIC OFFICE FOR SALE, NEXT TO CITY'S NEW CITY HALL BLDG!!  ATTORNEY OFFICE, TITLE OFFICE, OR OTHER BUSINESS TYPE PERFECT LOCATION!  RESIDENTIAL/COMMERCIAL PROPERTY",2,Shingle,"Building(s) and Land",Yes,Septic,No,"Appointment,Call Listing Agent","Call Listing Agt",,Florida,2013-07-23,One,N,"BEVILLE ST",114,"Out Of County",1296,22E,16,21,"Cash,Conventional",1564,,%,1,"Above Ground Electric,Street Lights",,,Yes,City,,1989,"R-O Residential Office"
,"- Active",Yes,,2480,,,No,4,2,No,,"7-10 Ft.",Williston,"Concrete Blk w/ Stucco","Central Electric",Levy,2011-02-02,,"In Williston, at the top of the hill where US 27A goes west out of town, adjacent and to the south of the Winn Dixie and north of Perkins State Bank drive through on S US 41.",No,No,,No,,,,Right,,,,,No,"US Highway",,"Central Electric",,,Yes,Yes,,0,,"Month to Month",,No,27154340271512577,2011-02-01,271512577,2715,434,354058,0,Active,27154340,950000,"Paved Street,In City Limits",8.81,795,1269,866,166,,2014-01-17T13:20:44,,,3,%,"Title Insurance",Yes,,"- Active",,,,,,,,,,,,,,,"SMITH  & ASSOCIATES INC-0",,04332-001-00,"16+ Spaces,Unpaved",,,4,2012-04-25T19:30:27,Attached,32696,,Retail,Commercial,"I-Self/Mini-Storage,Rt-Restaurant/Bar,Rt-Retail Store,Rt-Shopping Center,Rt-Strip Stores","Almost 9 acres of commercial land with three buildings in Williston. Adjacent to Winn Dixie. Property has frontage on both US 41 and US 27A. Unique opportunity for commercial developer with resources for national franchises. Also located near McDonalds, Subway, bank and hospital.",4,Shingle,"Building(s) and Land",Yes,City,No,"Call Listing Agent,Go To Site,Other-See Remarks",Other,,Florida,2014-01-17,One,SW,"7 ST",80,"Out Of County",2146,18E,01,13,,2480,,%,1,"Above Ground Electric",,,No,City,,2003,"B-5 Heavy Business"
,"- Active",,,2500,2500,,No,0,0,No,,"7-10 Ft.,15-20 Ft.,Varied Column Span",Williston,"Other-See Remarks","Central Electric",Levy,2012-02-29,,"In Williston go north on US 41...after passing Williston Youth Athletic fields, T/L on NE 10 Ave...property at the end of the cul-de-sac...look for signage.",Yes,Yes,,Yes,,,,Right,,,"Range,Refrigerator",,No,County,,"Central Electric",,,Yes,Yes,,0,,None,,No,27154340271512577,2012-02-29,271512577,2715,434,370922,0,Active,27154340,267000,,2.5,159.,557,169,150,,2013-06-24T20:53:21,,,3,%,,Yes,,"- Active",,,,,,,,,,,,,,,"SMITH  & ASSOCIATES INC-0",,18330-000-00,"Other-See Remarks",,,10,2012-02-29T17:43:50,Attached,32696,,Retail,Commercial,"A-Plant Nursery/Greenhs,I-Self/Mini-Storage,Rt-Retail Store,I-Warehouse,OT-Other See Remarks","INCOME PRODUCING! Two commercial buildings in Williston with extra vacant lot included. 2500 sq ft climate controlled storage building with 20 units and 2 story office building with office space, upstairs apt and open warehouse space served by roll up bay door. All fenced and accessed via electric gate. Office and apartment are currently rented. Please make appointment to view this fabulous commercial opportunity!",1,Metal,"Building(s) and Land",Yes,City,No,"Appointment,Call Listing Agent","Call List Office",,Florida,2013-03-04,Two,NW,"10 AVE",108,"Out Of County",4647,19E,31,12,"Cash,Conventional",5000,,%,2,"Other-See Remarks",,,Yes,City,,2004,Other
,"- Active",No,,,,,No,0,0,No,,"11-14 Ft.",Williston,Brick,"Central Electric",Levy,2013-05-18,,"At main red light in downtown Williston, going E on Noble Avenue (US 27), building is in middle of first block on left.",Yes,Yes,None,Yes,,,,Right,,,"Public Restrooms","Concrete,W/W Carpet",No,"US Highway",,"Central Electric",,,Yes,Yes,,,,None,,No,27154340271512577,2013-05-18,271512577,2715,434,390662,0,Active,27154340,175000,"In City Limits,Historic District",.59,,,,,,2013-10-17T19:01:57,,,3,%,"Title Insurance",Yes,,"- Active",,,,,,,,,,,,,,,"SMITH  & ASSOCIATES INC-0",None,05584-000-00,"6-15 Spaces,On Street,Unpaved",,,25,2013-05-18T15:02:43,Attached,32696,,Other,Commercial,"I-Flex Space,I-Office Showroom,O-Personal Services,Rt-Retail Store,Rt-Personal Services","INVESTORS: Please consider this portion of the primary historic downtown block in Williston available for purchase. This listing includes two buildings; one fronts Noble Ave. & is divided into two rentable units with restrooms, the other is a vintage brick building on NE 1st that would need major restoration. Two other adjacent parcels & buildings available in same block. The City of Williston is considering alloting development monies to this block. Invest now in this economic dev. opportunity.",2,,"Building(s) and Land",Yes,City,No,"Call Listing Agent","Call Listing Agt",,Florida,2013-05-20,One,E,"NOBLE AVE",36,"Out Of County",3490,19E,06,13,"Cash,Conventional",3928,,%,2,"Above Ground Electric",,,Yes,City,,1925,"B-2 Community Business"
